symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional_value,pnl_dollar,pnl_pct,holding_period_hours,entry_cost,exit_cost,total_cost
XRPUSDT,2022-06-19T00:00:00.000000,2022-09-16T00:00:00.000000,0.3156,0.3256,2952465.3085326245,1000000.0,-39265.69235311497,-3.926569235311497,2136.0,300.0,288.3968113374667,588.3968113374667
ADAUSDT,2022-09-23T00:00:00.000000,2022-09-24T00:00:00.000000,0.4535,0.46,2205071.664829107,1000000.0,13728.665931642809,1.372866593164281,24.0,300.0,304.29988974641674,604.2998897464167
BTCBUSD,2022-05-19T00:00:00.000000,2022-09-26T00:00:00.000000,30228.1,19116.8,33.081801370248215,1000000.0,-317.53089778886743,-0.031753089778886745,3120.0,300.0,300.0847661605115,600.0847661605114
1000SHIBUSDT,2022-06-23T00:00:00.000000,2022-09-27T00:00:00.000000,0.01008,0.011006,90768811.83625306,1000000.0000000001,-1598.1573931198798,-0.15981573931198795,2304.0,300.0,299.7004629209403,599.7004629209403
PHBBUSD,2022-10-01T00:00:00.000000,2022-10-02T00:00:00.000000,0.7609,0.7185,1314233.144959916,1000000.0,-56306.76830069652,-5.630676830069652,24.0,300.0,283.28295439610986,583.2829543961099
CRVUSDT,2022-10-02T00:00:00.000000,2022-10-03T00:00:00.000000,0.889,0.87,1124859.392575928,1000000.0,-21965.916760404907,-2.196591676040491,24.0,300.0,293.5883014623172,593.5883014623172
LINAUSDT,2022-10-15T00:00:00.000000,2022-10-16T00:00:00.000000,0.00721,0.0073,138696255.20110956,1000000.0,11878.918169209386,1.1878918169209387,24.0,300.0,303.74479889042993,603.7447988904299
REEFUSDT,2022-10-16T00:00:00.000000,2022-10-17T00:00:00.000000,0.006113,0.006804,163585800.75249466,999999.9999999999,112403.87698347786,11.240387698347789,24.0,299.99999999999994,333.9113364959921,633.911336495992
TRXUSDT,2022-03-11T00:00:00.000000,2022-10-19T00:00:00.000000,0.06005,0.0625,15885623.510722794,1000000.0,-7746.38602065145,-0.774638602065145,5328.0,300.0,297.85544082605236,597.8554408260524
1000SHIBUSDT,2022-06-23T00:00:00.000000,2022-10-20T00:00:00.000000,0.01008,0.009795,99176832.2919766,1000000.0000000001,-29154.358821779264,-2.9154358821779263,2856.0,300.0,291.4311216899732,591.4311216899732
ETCUSDT,2022-02-16T00:00:00.000000,2022-10-22T00:00:00.000000,31.901,23.075,15673.48985925206,500000.0,599062.689411989,119.81253788239779,5952.0,150.0,329.8627656532926,479.8627656532926
SOLBUSD,2022-01-19T00:00:00.000000,2022-10-23T00:00:00.000000,137.69,28.36,7262.691553489723,1000000.0,21743.691420331674,2.1743691420331674,6648.0,300.0,306.705118961788,606.705118961788
FTMUSDT,2022-01-24T00:00:00.000000,2022-11-04T00:00:00.000000,2.2006,0.2709,454421.52140325366,1000000.0,202804.08707241213,20.28040870724121,6816.0,300.0,361.0395379831185,661.0395379831185
GALAUSDT,2022-11-04T00:00:00.000000,2022-11-05T00:00:00.000000,0.03683,0.0386,27151778.441487916,1000000.0,47444.230247081214,4.744423024708121,24.0,300.0,314.41759435243006,614.4175943524301
ATOMUSDT,2022-02-14T00:00:00.000000,2022-11-06T00:00:00.000000,25.801,15.283,19379.093833572344,500000.0,479235.58333333326,95.84711666666665,6360.0,150.0,293.90384615384613,443.90384615384613
ARUSDT,2022-11-07T00:00:00.000000,2022-11-08T00:00:00.000000,13.674,11.489,73131.49041977475,999999.9999999999,-160344.3688752375,-16.03443688752375,24.0,299.99999999999994,252.06230802983765,552.0623080298376
BANDUSDT,2022-11-11T00:00:00.000000,2022-11-12T00:00:00.000000,2.2656,2.1805,147128.06026365346,333333.3333333333,-12716.841749058407,-3.8150525247175224,24.0,99.99999999999999,96.2438206214689,196.2438206214689
BCHUSDT,2022-02-16T00:00:00.000000,2022-11-14T00:00:00.000000,335.92,101.47,1488.4496308644914,499999.99999999994,-161340.51770207076,-32.26810354041415,6504.0,149.99999999999997,101.67334669338676,251.67334669338675
FTMUSDT,2022-01-24T00:00:00.000000,2022-11-17T00:00:00.000000,2.2006,0.1816,454421.52140325366,1000000.0,-25297.20730397418,-2.5297207303974183,7128.0,300.0,292.5886143931257,592.5886143931257
FILUSDT,2022-06-03T00:00:00.000000,2022-11-22T00:00:00.000000,7.502,4.298,133297.78725673154,1000000.0,25657.640878701142,2.565764087870114,4128.0,300.0,307.87965616045847,607.8796561604585
SANDUSDT,2022-02-13T00:00:00.000000,2022-11-25T00:00:00.000000,4.2518,0.5595,235194.5058563432,1000000.0,1369.3230659024634,0.13693230659024633,6840.0,300.0,300.5909742120343,600.5909742120343
CHZUSDT,2022-11-27T00:00:00.000000,2022-11-28T00:00:00.000000,0.17003,0.16376,5881315.062047875,1000000.0,-37464.78268540839,-3.746478268540839,24.0,300.0,288.93724636828796,588.937246368288
SANDUSDT,2022-02-13T00:00:00.000000,2022-11-29T00:00:00.000000,4.2518,0.549,235194.5058563432,1000000.0,10260.301970171273,1.0260301970171273,6936.0,300.0,303.2590683115448,603.2590683115448
NEARUSDT,2022-03-02T00:00:00.000000,2022-12-04T00:00:00.000000,11.101,1.696,90081.97459688316,1000000.0,-5877.008797653989,-0.587700879765399,6648.0,300.0,298.41642228739,598.41642228739
DOGEBUSD,2022-12-04T00:00:00.000000,2022-12-05T00:00:00.000000,0.10351,0.10278,9660902.328277461,1000000.0,-7650.3429620326715,-0.7650342962032671,24.0,300.0,297.8842623901072,597.8842623901072
1000LUNCUSDT,2022-12-08T00:00:00.000000,2022-12-09T00:00:00.000000,0.1628,0.1715,6142506.142506142,1000000.0,52823.77149877148,5.282377149877148,24.0,300.0,316.031941031941,616.031941031941
WAVESUSDT,2022-12-10T00:00:00.000000,2022-12-11T00:00:00.000000,2.019,2.019,495294.70034670626,1000000.0,-600.0,-0.06,24.0,300.0,300.0,600.0
1000LUNCUSDT,2022-12-08T00:00:00.000000,2022-12-15T00:00:00.000000,0.1628,0.163,2969121.140142518,1000000.0,-516478.4441805225,-51.647844418052244,168.0,300.0,145.19002375296913,445.1900237529691
BNBUSDT,2022-04-14T00:00:00.000000,2022-12-15T00:00:00.000000,423.12,264.02,1837.4921906581897,1000000.0,-515310.85222887807,-51.53108522288781,5880.0,300.0,145.54040645327254,445.54040645327257
1000LUNCBUSD,2022-12-28T00:00:00.000000,2022-12-29T00:00:00.000000,0.1539,0.1466,6497725.795971409,1000000.0,-48019.168291098176,-4.8019168291098175,24.0,300.0,285.76998050682255,585.7699805068225
DOGEBUSD,2022-12-04T00:00:00.000000,2023-01-03T00:00:00.000000,0.10351,0.07106,9660902.328277461,1000000.0,-12554.143492769777,-1.2554143492769776,720.0,300.0,296.41268075639596,596.412680756396
XRPBUSD,2023-01-08T00:00:00.000000,2023-01-09T00:00:00.000000,0.3393,0.3516,2947244.3265546714,1000000.0,35640.2298850576,3.56402298850576,24.0,300.0,310.87533156498677,610.8753315649867
JASMYUSDT,2022-05-11T00:00:00.000000,2023-01-10T00:00:00.000000,0.01477,0.004027,33852403.52064996,499999.99999999994,8928.388973191795,1.7856777946383593,5856.0,149.99999999999997,152.76934749620636,302.76934749620636
LDOUSDT,2023-01-09T00:00:00.000000,2023-01-10T00:00:00.000000,1.9409,1.9101,257612.4478334793,500000.0,-8232.08305425322,-1.6464166108506442,24.0,150.0,147.61966098201862,297.6196609820186
BCHUSDT,2022-02-16T00:00:00.000000,2023-01-13T00:00:00.000000,335.92,124.47,1488.4496308644914,499999.99999999994,598302.1451271187,119.66042902542375,7944.0,149.99999999999997,329.63453389830505,479.634533898305
1000SHIBUSDT,2022-06-23T00:00:00.000000,2023-01-22T00:00:00.000000,0.01008,0.011989,80102531.23998718,1000000.0000000001,-40238.85773790468,-4.023885773790467,5112.0,300.0,288.10477411086185,588.1047741108619
AAVEUSDT,2023-02-01T00:00:00.000000,2023-02-04T00:00:00.000000,81.24,90.28,12309.207287050715,1000000.0,110641.85130477596,11.064185130477597,72.0,300.0,333.3825701624815,633.3825701624814
ETHBUSD,2023-02-07T00:00:00.000000,2023-02-08T00:00:00.000000,1636.82,1671.5,610.940726530712,1000000.0,20581.06816876638,2.058106816876638,24.0,300.0,306.3562273188255,606.3562273188255
BTCBUSD,2022-05-19T00:00:00.000000,2023-02-13T00:00:00.000000,30228.1,21679.5,33.081801370248215,1000000.0,-6258.099610602344,-0.6258099610602345,6480.0,300.0,298.3020607350398,598.3020607350397
KLAYUSDT,2022-11-11T00:00:00.000000,2023-02-22T00:00:00.000000,0.1873,0.3031,1779676.0989499912,333333.3333333333,205824.66631073147,61.747399893219445,2472.0,99.99999999999999,161.82594767752266,261.82594767752266
LDOUSDT,2023-01-09T00:00:00.000000,2023-02-26T00:00:00.000000,1.9409,2.9486,257612.4478334793,500000.0,529583.6058128973,105.91672116257946,1152.0,150.0,309.01278557954305,459.01278557954305
LTCUSDT,2023-02-28T00:00:00.000000,2023-03-01T00:00:00.000000,93.82,94.57,10658.708164570455,1000000.0,7391.632914090762,0.7391632914090762,24.0,300.0,302.39820933702833,602.3982093370283
AVAXUSDT,2022-05-11T00:00:00.000000,2023-03-21T00:00:00.000000,32.84,17.243,15225.334957369061,500000.0,488144.1807132209,97.62883614264418,7536.0,150.0,296.5772273821809,446.5772273821809
FILUSDT,2022-06-03T00:00:00.000000,2023-03-22T00:00:00.000000,7.502,5.827,133297.78725673154,1000000.0,35116.26377532869,3.511626377532869,7008.0,300.0,310.71809456096685,610.7180945609668
